grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,universidade_nome,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Bacharelado,Noturno,698.0,1.0,3.0,2.0,8.0,65868712849723,Enfermagem,Sao VIcente,SP,Faculdade de São VIcente - FSV,Enfermagem,563.3,574.86,532.9,516.98
Bacharelado,Noturno,697.0,2.0,2.0,5.0,3.0,105817211828543,Enfermagem,Novo Gama,GO,Faculdade Logos - FALOG,Enfermagem,590.88,581.28,545.78,519.74
Tecnológico,Noturno,697.0,1.0,3.0,3.0,5.0,6596951188343,Marketing,Sao Paulo,SP,Centro Universitário Senac - SENACSP,Marketing,588.42,586.98,537.84,475.16
Bacharelado,Noturno,696.66,1.0,2.0,1.0,3.0,6579363101553,Química,Franca,SP,Universidade de Franca - UNIFRAN,Química,636.48,632.74,583.76,584.22
Bacharelado,Noturno,696.4,1.0,1.0,2.0,4.0,658587538863,Engenharia Elétrica,Araraquara,SP,Faculdades Integradas de Araraquara - FIAR,Engenharia Elétrica,665.58,590.34,549.1,528.14
Bacharelado,Noturno,695.65,1.0,1.0,1.0,1.0,6592923476133,Enfermagem,Bebedouro,SP,Centro Universitário Unifafibe - FAFIBE,Enfermagem,622.14,621.7,610.28,571.32
Bacharelado,Noturno,693.0,1.0,2.0,2.0,3.0,65969512032833,Educação Física,Sao Paulo,SP,Centro Universitário Senac - SENACSP,Educação Física,617.44,565.94,529.24,534.9
Tecnológico,Noturno,692.78,5.0,3.0,11.0,6.0,6582491106363,Gestão Hospitalar,Porto Velho,RO,Faculdades Integradas Aparício Carvalho - FIMCA,Gestão Hospitalar,529.82,524.46,450.78,450.0
Bacharelado,Noturno,690.31,1.0,1.0,1.0,1.0,658897965373,Administração,Paulinia,SP,Faculdade de Paulínia - FACP,Administração,590.52,545.7,563.06,459.66
Licenciatura,Matutino,690.0,2.0,1.0,2.0,52.0,658590396721,Pedagogia,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Pedagogia,553.7,555.32,450.0,450.0
Licenciatura,Noturno,690.0,1.0,1.0,2.0,52.0,658590396723,Pedagogia,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Pedagogia,577.18,552.28,450.0,471.0
Licenciatura,Noturno,690.0,1.0,1.0,2.0,52.0,658590898423,Matemática,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Matemática,593.62,598.32,450.0,450.0
Licenciatura,Noturno,690.0,1.0,1.0,2.0,52.0,658590396703,Letras,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Letras,576.68,519.34,450.0,450.0
Licenciatura,Noturno,690.0,1.0,1.0,2.0,52.0,658590898373,História,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,História,583.02,548.6,450.0,450.0
Bacharelado,Noturno,690.0,4.0,2.0,4.0,3.0,658694487473,Administração,Vitoria de Santo Antao,PE,Faculdade Escritor Osman da Costa Lins - FACOL,Administração,638.38,595.48,569.42,551.08
Bacharelado,Noturno,690.0,2.0,2.0,4.0,4.0,107102913106803,Educação Física,Queimados,RJ,Faculdade Redentor Metropolitana - FACREDENTOR,Educação Física,633.44,592.6,558.92,561.92
Bacharelado,Matutino,690.0,1.0,2.0,1.0,1.0,703236748701,Enfermagem,Sao Carlos,SP,Centro Universitário Central Paulista - Unicep - UNICEP,Enfermagem,627.42,631.66,625.6,551.64
Tecnológico,Noturno,689.81,1.0,1.0,2.0,1.0,10780591096623,Redes de Computadores,Brasilia,DF,Centro Universitario Projeção - UNIPROJEÇÃO,Redes de Computadores,594.84,527.1,535.28,534.86
Tecnológico,Noturno,689.81,1.0,1.0,2.0,1.0,10780591056443,Análise e Desenvolvimento de Sistemas,Brasilia,DF,Centro Universitario Projeção - UNIPROJEÇÃO,Análise e Desenvolvimento de Sistemas,627.58,592.96,610.02,603.6
Tecnológico,Noturno,689.78,1.0,2.0,4.0,7.0,657790520073,Análise e Desenvolvimento de Sistemas,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Análise e Desenvolvimento de Sistemas,608.94,572.96,521.6,518.8
Licenciatura,Matutino,689.56,1.0,1.0,2.0,3.0,657936977801,Pedagogia,Franca,SP,Universidade de Franca - UNIFRAN,Pedagogia,647.18,586.64,546.02,524.34
Bacharelado,Noturno,688.46,5.0,1.0,5.0,8.0,10472161008953,Ciências Contábeis,Santo Antonio de Jesus,BA,Faculdade de Ciências e Empreendedorismo - FACEMP,Ciências Contábeis,621.0,588.64,547.78,544.14
Bacharelado,Matutino,687.82,2.0,3.0,3.0,6.0,100232812793691,Psicologia,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Psicologia,605.66,584.26,600.98,557.7
Bacharelado,Matutino,685.6,1.0,1.0,1.0,2.0,20062771001301,Comunicação Social - Jornalismo,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Comunicação Social - Jornalismo,634.1,588.44,602.88,627.68
Bacharelado,Matutino,685.6,1.0,2.0,1.0,4.0,20062771001311,Comunicação Social - Publicidade e Propaganda,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Comunicação Social - Publicidade e Propaganda,609.06,585.9,570.18,566.72
Tecnológico,Noturno,685.09,2.0,1.0,3.0,3.0,103756312058763,Análise e Desenvolvimento de Sistemas,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Análise e Desenvolvimento de Sistemas,636.36,602.86,594.44,586.2
Tecnológico,Matutino,684.0,3.0,1.0,5.0,2.0,6589691098061,Segurança no Trabalho,Salvador,BA,Faculdade Regional da Bahia - FARB,Segurança no Trabalho,568.92,560.78,450.0,504.56
Tecnológico,Noturno,684.0,3.0,1.0,5.0,1.0,6589691098063,Segurança no Trabalho,Salvador,BA,Faculdade Regional da Bahia - FARB,Segurança no Trabalho,600.96,552.06,477.4,527.16
Bacharelado,Noturno,683.76,4.0,8.0,7.0,12.0,100232885823,Enfermagem,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Enfermagem,582.62,591.56,556.6,545.46
Bacharelado,Noturno,683.05,1.0,1.0,4.0,3.0,31961654123,Administração,Campina Grande,PB,Faculdade de Campina Grande - FAC-CG,Administração,623.82,606.32,553.12,566.12
Bacharelado,Matutino,682.47,2.0,1.0,2.0,48.0,108214010716961,Administração,Brasilia,DF,Faculdade Ls - FACELS,Administração,596.44,559.64,450.0,450.0
Bacharelado,Noturno,682.2,2.0,1.0,8.0,3.0,658845994593,Administração,Sao Luis,MA,Unidade de Ensino Superior Dom Bosco - UNDB,Administração,639.58,600.28,582.72,523.14
Bacharelado,Noturno,682.2,5.0,1.0,3.0,1.0,658845587003,Ciências Contábeis,Sao Luis,MA,Unidade de Ensino Superior Dom Bosco - UNDB,Ciências Contábeis,669.3,602.36,628.56,578.98
Bacharelado,Matutino,682.0,1.0,1.0,2.0,2.0,70756313216501,Nutrição,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Nutrição,604.52,600.64,572.88,563.58
Bacharelado,Noturno,682.0,1.0,1.0,2.0,2.0,70756313216503,Nutrição,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Nutrição,630.56,608.18,581.54,567.58
Bacharelado,Matutino,682.0,1.0,1.0,3.0,2.0,70756312852471,Educação Física,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Educação Física,606.62,592.38,532.7,545.3
Bacharelado,Noturno,682.0,1.0,1.0,3.0,2.0,70756312852473,Educação Física,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Educação Física,667.14,594.96,556.5,544.26
Bacharelado,Matutino,682.0,1.0,1.0,1.0,1.0,70756311935531,Enfermagem,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Enfermagem,605.44,631.66,572.32,555.02
Bacharelado,Noturno,682.0,1.0,1.0,3.0,2.0,70756311935533,Enfermagem,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Enfermagem,625.08,621.64,580.62,568.24
Tecnológico,Noturno,682.0,1.0,3.0,1.0,3.0,6596951188363,Jogos Digitais,Sao Paulo,SP,Centro Universitário Senac - SENACSP,Jogos Digitais,596.02,620.68,570.36,450.0
Licenciatura,Noturno,682.0,1.0,3.0,3.0,6.0,688956492373,Pedagogia,Tupa,SP,Faculdade Faccat - FACCAT,Pedagogia,558.54,503.0,490.42,450.0
Bacharelado,Noturno,680.72,1.0,1.0,2.0,1.0,101190906353,Psicologia,Cacoal,RO,Faculdades Integradas de Cacoal - UNESC,Psicologia,634.82,644.48,591.66,552.76
Licenciatura,Matutino,680.0,1.0,3.0,1.0,3.0,65946513221421,Pedagogia,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Pedagogia,581.64,595.84,540.04,509.86
Licenciatura,Noturno,680.0,1.0,3.0,1.0,3.0,65946513221423,Pedagogia,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Pedagogia,571.86,599.56,556.98,548.4
Tecnológico,Matutino,680.0,1.0,2.0,1.0,2.0,65946513323611,Gestão Pública,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Gestão Pública,586.4,551.9,487.74,473.2
Tecnológico,Noturno,680.0,1.0,2.0,1.0,2.0,65946513323613,Gestão Pública,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Gestão Pública,573.44,567.28,534.34,518.34
Tecnológico,Matutino,680.0,1.0,2.0,1.0,2.0,65946513323601,Gestão de Recursos Humanos,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Gestão de Recursos Humanos,569.98,542.1,541.38,486.44
Tecnológico,Noturno,680.0,1.0,2.0,1.0,2.0,65946513323603,Gestão de Recursos Humanos,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Gestão de Recursos Humanos,578.76,510.46,527.3,495.86
Bacharelado,Noturno,680.0,3.0,4.0,19.0,11.0,659465875143,Comunicação Social - Publicidade e Propaganda,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Comunicação Social - Publicidade e Propaganda,614.78,607.46,544.94,517.92
Bacharelado,Noturno,680.0,2.0,1.0,13.0,14.0,659465875103,Ciências Contábeis,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Ciências Contábeis,617.46,609.64,546.34,522.64
Licenciatura,Noturno,680.0,1.0,2.0,8.0,20.0,658679464803,Pedagogia,Campina Grande do Sul,PR,Faculdade de Campina Grande do Sul - FACSUL,Pedagogia,606.64,489.18,450.0,450.0
Bacharelado,Matutino,680.0,2.0,4.0,5.0,8.0,658380198441,Administração,Sao Paulo,SP,Faculdade das Américas - FAM,Administração,564.48,592.06,536.94,510.02
Bacharelado,Noturno,679.71,2.0,3.0,3.0,6.0,154313216683,Enfermagem,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Enfermagem,590.88,580.14,554.56,520.9
Bacharelado,Matutino,678.91,3.0,2.0,3.0,2.0,100626711181891,Ciências Biológicas,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Ciências Biológicas,631.26,620.74,625.2,585.14
Bacharelado,Noturno,678.91,1.0,1.0,1.0,1.0,100626711181893,Ciências Biológicas,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Ciências Biológicas,625.72,604.22,595.0,560.92
Bacharelado,Noturno,678.55,1.0,1.0,1.0,3.0,117971038363,Relações Internacionais,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Relações Internacionais,648.4,594.26,599.02,580.52
Bacharelado,Noturno,677.0,1.0,2.0,2.0,4.0,105596713041273,Jornalismo,Sao Paulo,SP,Faculdade das Américas - FAM,Jornalismo,601.66,591.72,594.34,550.74
Bacharelado,Noturno,676.46,7.0,12.0,12.0,22.0,100232885803,Administração,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Administração,583.82,574.2,552.24,535.3
Bacharelado,Noturno,675.0,2.0,1.0,4.0,3.0,103948611694863,Administração,Caratinga,MG,Faculdades Doctum de Caratinga - DOCTUM,Administração,617.68,574.32,559.78,472.78
Bacharelado,Noturno,675.0,2.0,1.0,4.0,3.0,65858670753,Ciências Contábeis,Caratinga,MG,Faculdades Doctum de Caratinga - DOCTUM,Ciências Contábeis,643.76,557.78,540.14,496.42
Bacharelado,Noturno,675.0,3.0,2.0,1.0,9.0,1067796212783,Ciências Contábeis,Natal,RN,Centro Universitário Facex - Unifacex - UNIFACEX,Ciências Contábeis,621.86,593.68,573.24,557.44
Bacharelado,Matutino,675.0,1.0,1.0,3.0,1.0,659333747771,Administração,Palmas,TO,Faculdade Serra do Carmo - FASEC,Administração,582.42,590.54,555.76,535.1
Bacharelado,Matutino,675.0,1.0,1.0,3.0,35.0,659333747421,Ciências Contábeis,Palmas,TO,Faculdade Serra do Carmo - FASEC,Ciências Contábeis,563.04,557.0,450.0,499.66
Tecnológico,Noturno,674.62,1.0,1.0,4.0,3.0,10062671143743,Gestão Pública,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Gestão Pública,610.94,633.28,565.24,558.68
Tecnológico,Noturno,674.46,1.0,1.0,1.0,4.0,103627350000083,Análise e Desenvolvimento de Sistemas,Guarapuava,PR,Faculdade Guairacá - FAG,Análise e Desenvolvimento de Sistemas,624.52,566.1,554.78,562.28
Bacharelado,Matutino,673.77,2.0,1.0,5.0,1.0,660081576161,Direito,Boa VIsta,RR,Faculdade Cathedral - FACES,Direito,615.52,625.4,619.26,606.2
Bacharelado,Noturno,673.77,2.0,1.0,5.0,1.0,660081576163,Direito,Boa VIsta,RR,Faculdade Cathedral - FACES,Direito,663.08,607.2,650.04,599.68
Bacharelado,Noturno,673.57,2.0,6.0,3.0,8.0,660079487863,Comunicação Social - Publicidade e Propaganda,Guarapuava,PR,Faculdade Campo Real - CAMPO REAL,Comunicação Social - Publicidade e Propaganda,592.06,557.56,552.7,502.36
Licenciatura,Noturno,673.08,1.0,5.0,2.0,4.0,695082513223,Educação Física,Uniao da VItoria,PR,Faculdades Integradas do Vale do Iguaçu,Educação Física,564.1,536.58,554.4,515.58
Bacharelado,Matutino,672.19,1.0,3.0,2.0,5.0,100232885761,Fisioterapia,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Fisioterapia,617.66,599.42,570.78,544.22
Bacharelado,Vespertino,669.6,1.0,1.0,3.0,51.0,107641613507002,Administração,Teresina,PI,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,Administração,624.7,574.04,506.4,509.54
Bacharelado,Noturno,669.6,1.0,1.0,3.0,51.0,107641613507003,Administração,Teresina,PI,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,Administração,594.08,571.94,503.56,499.14
Bacharelado,Vespertino,669.6,1.0,1.0,3.0,51.0,107641613517602,Sistemas de Informação,Teresina,PI,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,Sistemas de Informação,581.7,577.8,450.0,504.72
Bacharelado,Noturno,669.6,1.0,1.0,3.0,51.0,107641613517603,Sistemas de Informação,Teresina,PI,Centro de Ensino Unificado do Piauí - Ceupi - CEUPI,Sistemas de Informação,587.46,565.2,450.0,514.46
Bacharelado,Noturno,668.0,2.0,1.0,3.0,3.0,6599491078323,Enfermagem,Matipo,MG,Faculdade Vértice - VÉRTICE,Enfermagem,620.72,598.38,552.26,547.58
Bacharelado,Noturno,668.0,2.0,4.0,4.0,7.0,105596711086793,Ciências Contábeis,Sao Paulo,SP,Faculdade das Américas - FAM,Ciências Contábeis,600.24,564.16,547.58,504.3
Bacharelado,Noturno,668.0,1.0,1.0,1.0,3.0,105596712849533,Ciências Econômicas,Sao Paulo,SP,Faculdade das Américas - FAM,Ciências Econômicas,608.86,604.64,587.7,566.34
Bacharelado,Noturno,667.99,1.0,1.0,1.0,1.0,65929212022443,Engenharia Civil,Bebedouro,SP,Centro Universitário Unifafibe - FAFIBE,Engenharia Civil,665.9,610.12,635.9,570.64
Bacharelado,Noturno,667.93,3.0,2.0,6.0,5.0,141216910233,Ciências Contábeis,Vicosa,MG,Faculdade de Ciências Biológicas e da Saúde - FACISA,Ciências Contábeis,633.06,617.26,600.72,586.1
Licenciatura,Noturno,666.0,1.0,1.0,3.0,2.0,10546191035463,Educação Física,Santo Antonio de Padua,RJ,Faculdade Santo Antônio de Pádua - FASAP,Educação Física,616.94,594.8,599.56,562.28
Bacharelado,Noturno,666.0,1.0,3.0,2.0,3.0,68895610420203,Jornalismo,Tupa,SP,Faculdade Faccat - FACCAT,Jornalismo,552.0,528.1,450.0,450.0
Bacharelado,Noturno,666.0,1.0,1.0,2.0,4.0,6889561000853,Comunicação Social,Tupa,SP,Faculdade Faccat - FACCAT,Comunicação Social,619.06,450.0,488.5,450.0
Bacharelado,Noturno,664.88,1.0,1.0,1.0,12.0,675350005153,Enfermagem,Curitiba,PR,Faculdades Integradas Santa Cruz de Curitiba - FARESC,Enfermagem,626.82,594.86,577.62,546.44
Licenciatura,Matutino,664.05,1.0,1.0,3.0,2.0,105611212583191,Educação Física,Fortaleza,CE,Faculdade Ateneu - FATE,Educação Física,617.64,628.12,559.9,566.14
Tecnológico,Noturno,663.93,1.0,1.0,3.0,1.0,65854512579083,Produção Multimídia,Porto Velho,RO,Faculdade de Educação de Porto Velho - UNIRON,Produção Multimídia,525.44,539.44,537.84,463.28
Tecnológico,Noturno,663.93,1.0,1.0,3.0,1.0,65854512579093,Gestão Pública,Porto Velho,RO,Faculdade de Educação de Porto Velho - UNIRON,Gestão Pública,600.16,565.52,464.24,473.4
Tecnológico,Noturno,663.93,1.0,1.0,3.0,1.0,65854512579063,Comércio Exterior,Porto Velho,RO,Faculdade de Educação de Porto Velho - UNIRON,Comércio Exterior,567.04,563.2,549.86,450.0
Bacharelado,Noturno,663.81,1.0,1.0,3.0,3.0,104535411022673,Serviço Social,Campos dos Goytacazes,RJ,Faculdade Redentor de Campos - FACREDENTOR,Serviço Social,615.24,603.82,581.12,579.06
Bacharelado,Noturno,662.0,2.0,1.0,2.0,2.0,658782483043,Administração,Anapolis,GO,Faculdade do Instituto Brasil - FIBRA,Administração,592.22,571.0,571.0,553.18
Bacharelado,Noturno,662.0,2.0,1.0,5.0,3.0,658782737883,Ciências Contábeis,Anapolis,GO,Faculdade do Instituto Brasil - FIBRA,Ciências Contábeis,615.94,569.38,566.98,542.3
Tecnológico,Noturno,661.77,2.0,3.0,6.0,11.0,658707857543,Automação Industrial,Sao VIcente,SP,Faculdade de Tecnologia de São VIcente - FATEF,Automação Industrial,519.0,490.64,450.0,450.0
Bacharelado,Noturno,661.49,4.0,2.0,7.0,4.0,658249691743,Administração,Porto Velho,RO,Faculdades Integradas Aparício Carvalho - FIMCA,Administração,573.26,578.6,536.7,520.12
Bacharelado,Noturno,659.62,1.0,1.0,3.0,5.0,278813216243,Publicidade e Propaganda,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Publicidade e Propaganda,655.58,619.66,572.22,551.72
Bacharelado,Noturno,659.62,1.0,2.0,1.0,3.0,278813827763,"Rádio, TV e Internet",Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,"Rádio, TV e Internet",593.26,598.64,592.1,605.34
Bacharelado,Noturno,659.62,1.0,2.0,2.0,4.0,278813225873,Jornalismo,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Jornalismo,604.06,580.08,558.64,542.1
Bacharelado,Matutino,659.54,1.0,1.0,1.0,1.0,100232813826901,Nutrição,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Nutrição,655.7,599.68,598.54,562.5
Bacharelado,Matutino,659.54,1.0,2.0,1.0,3.0,100232813992571,Farmácia,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Farmácia,591.72,573.34,590.68,548.72
Bacharelado,Curso a Distância,659.0,1.0,1.0,1.0,2.0,200614213153865,Engenharia Elétrica,Presidente Prudente,SP,Centro Universitário Internacional - Uninter - UNINTER,Engenharia Elétrica,570.1,606.86,577.04,450.0
Bacharelado,Noturno,658.28,1.0,1.0,2.0,5.0,658707478343,Sistemas de Informação,Sao VIcente,SP,Faculdade de Tecnologia de São VIcente - FATEF,Sistemas de Informação,551.32,514.24,450.0,450.0
Bacharelado,Noturno,656.76,2.0,1.0,3.0,3.0,659215904303,Fisioterapia,Itaperuna,RJ,Faculdade Redentor - FACREDENTOR,Fisioterapia,637.9,662.74,611.54,587.38
Bacharelado,Matutino,656.0,1.0,2.0,1.0,2.0,105596712849541,Nutrição,Sao Paulo,SP,Faculdade das Américas - FAM,Nutrição,593.14,574.42,581.32,580.22
Bacharelado,Matutino,656.0,1.0,3.0,2.0,5.0,105596713041361,Fisioterapia,Sao Paulo,SP,Faculdade das Américas - FAM,Fisioterapia,589.44,532.6,587.88,588.46
Bacharelado,Matutino,656.0,3.0,6.0,6.0,12.0,105596711902791,Enfermagem,Sao Paulo,SP,Faculdade das Américas - FAM,Enfermagem,596.68,592.62,562.9,554.52
Tecnológico,Noturno,655.38,1.0,1.0,3.0,5.0,6579361061713,Gestão de Recursos Humanos,Franca,SP,Universidade de Franca - UNIFRAN,Gestão de Recursos Humanos,549.46,602.78,538.6,516.54
Bacharelado,Matutino,655.03,1.0,1.0,1.0,1.0,6597531189641,Administração,Curitiba,PR,Faculdade de Tecnologia de Curitiba - FATEC-PR,Administração,558.9,450.0,556.22,450.0
Bacharelado,Noturno,655.0,1.0,2.0,1.0,3.0,65865813303213,Biblioteconomia,Dois VIzinhos,PR,Faculdade Educacional de Dois VIzinhos - FAED,Biblioteconomia,544.42,522.96,450.0,450.0
Bacharelado,Noturno,654.0,1.0,2.0,3.0,5.0,658632534143,Enfermagem,Sao Manuel,SP,Faculdade Marechal Rondon - FMR,Enfermagem,637.68,556.22,581.22,531.44
Bacharelado,Noturno,651.0,1.0,1.0,2.0,5.0,1051289481443,Administração,Limeira,SP,Faculdade de Administração e Artes de Limeira - FAAL,Administração,629.48,550.2,572.98,450.0
Tecnológico,Noturno,650.75,1.0,1.0,1.0,3.0,65872413642393,Agroindústria,Marechal Candido Rondon,PR,Faculdade de Ensino Superior de Marechal Cândido Rondon - ISEPE  RONDON,Agroindústria,570.52,524.8,465.54,484.92
Bacharelado,Curso a Distância,650.0,1.0,1.0,1.0,1.0,632913153865,Engenharia Elétrica,Campo Grande,MS,Centro Universitário Internacional - Uninter - UNINTER,Engenharia Elétrica,581.18,529.42,581.06,553.1
Bacharelado,Noturno,650.0,1.0,2.0,1.0,3.0,658448489973,Administração,Foz do Iguacu,PR,Centro Universitário Dinâmica das Cataratas - Udc - UDC,Administração,600.24,579.34,577.92,559.22
Bacharelado,Noturno,649.01,1.0,4.0,1.0,4.0,695082481693,Sistemas de Informação,Uniao da VItoria,PR,Faculdades Integradas do Vale do Iguaçu,Sistemas de Informação,595.58,513.7,557.0,450.0
Bacharelado,Noturno,647.8,1.0,1.0,4.0,3.0,658240980253,Ciências Contábeis,Cajazeiras,PB,"Faculdade de Filosofia, Ciências e Letras de Cajazeiras - FAFIC",Ciências Contábeis,611.52,597.38,584.0,561.6
Bacharelado,Noturno,646.0,1.0,2.0,1.0,3.0,659488148473,Enfermagem,Guarulhos,SP,"Faculdades Integradas de Ciências Humanas, Saúde e Educação de Guarulhos - FG",Enfermagem,619.58,566.16,591.62,512.16
Bacharelado,Noturno,645.08,1.0,2.0,2.0,5.0,106573512633233,Administração,Cacapava,SP,Faculdade São Lucas de Caçapava - FSL,Administração,574.04,552.8,529.5,450.0
Bacharelado,Noturno,644.0,2.0,2.0,4.0,3.0,658866567263,Sistema de Informação,Ipatinga,MG,Instituto Superior Doctum de Ipatinga - DOCTUM,Sistema de Informação,608.02,599.06,563.64,528.28
Bacharelado,Noturno,643.77,1.0,3.0,2.0,5.0,103627311733143,Administração,Guarapuava,PR,Faculdade Guairacá - FAG,Administração,577.6,555.7,538.38,475.92
Bacharelado,Noturno,641.6,1.0,1.0,5.0,4.0,65774445323,Direito,Varginha,MG,Faculdade de Direito de Varginha - Fadiva - FADIVA,Direito,682.66,652.64,635.84,602.54
Bacharelado,Matutino,640.27,2.0,3.0,2.0,3.0,6596971051741,Educação Física,Trindade,GO,Faculdade União de Goyazes - FUG,Educação Física,562.84,523.26,474.16,450.0
Bacharelado,Matutino,640.0,1.0,3.0,2.0,4.0,105596712044351,Educação Física,Sao Paulo,SP,Faculdade das Américas - FAM,Educação Física,585.16,608.08,540.92,511.0
Bacharelado,Matutino,640.0,2.0,4.0,4.0,8.0,658380345231,Comunicação Social - Publicidade e Propaganda,Sao Paulo,SP,Faculdade das Américas - FAM,Comunicação Social - Publicidade e Propaganda,583.04,583.4,553.7,525.7
